end_station_name,end_station_latitude,end_station_longitude,year,month,count
Franklin St & W Broadway,40.71911552,-74.00666661,2017,2,1231
Front St & Gold St,40.70224,-73.982578,2017,2,556
Front St & Gold St,40.70224,-73.982578,2017,3,1
Front St & Maiden Ln,40.70530954,-74.00612572,2017,2,1219
Front St & Washington St,40.70255088,-73.98940236,2017,2,1327
Front St & Washington St,40.70255088,-73.98940236,2017,3,1
Frost St & Meeker St,40.71764,-73.94882,2017,2,521
Fulton St & Adams St,40.69241829,-73.98949474,2017,2,1066
Fulton St & Broadway,40.711066,-74.009447,2017,2,1563
Fulton St & Clermont Ave,40.68415748,-73.96922273,2017,2,348
Fulton St & Grand Ave,40.68223166,-73.9614583,2017,2,409
Fulton St & Rockwell Pl,40.688226,-73.979382,2017,2,838
Fulton St & Utica Ave,40.6794268,-73.9298911,2017,2,223
Fulton St & Washington Ave,40.683048,-73.964915,2017,2,853
Fulton St & William St,40.70955958,-74.00653609,2017,2,1133
Garfield Pl & 8 Ave,40.6711978,-73.97484126,2017,2,425
Graham Ave & Conselyea St,40.715143,-73.944507,2017,2,941
Graham Ave & Grand St,40.711863,-73.944024,2017,2,363
Graham Ave & Herbert St,40.71929301,-73.94500379,2017,2,252
Graham Ave & Withers St,40.7169811,-73.94485918,2017,2,314
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2017,2,2790
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2017,2,949
Grand St & Elizabeth St,40.718822,-73.99596,2017,2,3001
Grand St & Greene St,40.72165481,-74.00234737,2017,2,1612
Grand St & Havemeyer St,40.71286844,-73.95698119,2017,2,650
Great Jones St,40.72743423,-73.99379025,2017,2,3970
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2017,2,217
Greene Ave & Throop Ave,40.6894932,-73.942061,2017,2,261
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2017,2,756
Greenwich Ave & 8 Ave,40.73901691,-74.00263761,2017,2,4423
Greenwich Ave & Charles St,40.735238,-74.000271,2017,2,2676
Greenwich Ave & Charles St,40.735238,-74.000271,2017,3,1
Greenwich St & Hubert St,40.721319,-74.010065,2017,2,1801
Greenwich St & W Houston St,40.728846,-74.008591,2017,2,2199
Greenwich St & Warren St,40.71542197,-74.01121978,2017,2,1889
Halsey St & Tompkins Ave,40.6823687,-73.944118,2017,2,216
Hancock St & Bedford Ave,40.68216564,-73.95399026,2017,2,195
Hanson Pl & Ashland Pl,40.68506807,-73.9779076,2017,2,1956
Hanson Pl & Ashland Pl,40.68506807,-73.9779076,2017,3,1
Harrison St & Hudson St,40.71870987,-74.0090009,2017,2,967
Henry St & Atlantic Ave,40.69089272,-73.99612349,2017,2,928
Henry St & Bay St,40.6725058,-74.00494695,2017,2,47
Henry St & Degraw St,40.6847514,-73.99917254,2017,2,780
Henry St & Grand St,40.714215,-73.981346,2017,2,1726
Henry St & Poplar St,40.700469,-73.991454,2017,2,344
Henry St & W 9 St,40.6763744,-74.00324957,2017,2,69
Hicks St & Montague St,40.69512845,-73.99595065,2017,2,931
Hope St & Union Ave,40.71167351,-73.95141312,2017,2,653
Howard St & Centre St,40.71910537,-73.99973337,2017,2,2203
Hoyt St & Warren St,40.6843549,-73.98901629,2017,2,210
Hoyt St & Warren St,40.6843549,-73.98901629,2017,3,1
Hudson St & Reade St,40.71625008,-74.0091059,2017,2,1317
Humboldt St & Varet St,40.7031724,-73.940636,2017,2,310
Huron St & Franklin St,40.73266,-73.95826,2017,2,672
India St & East River,40.73165141,-73.96161892,2017,2,185
India St & Manhattan Ave,40.73232194,-73.9550858,2017,2,638
India St & Manhattan Ave,40.73232194,-73.9550858,2017,3,1
Jackson Ave & 46 Rd,40.74524768,-73.94733276,2017,2,229
Jay St & Tech Pl,40.695065,-73.987167,2017,2,799
John St & William St,40.70862144,-74.00722156,2017,2,935
John St & William St,40.70862144,-74.00722156,2017,3,1
Johnson St & Gold St,40.69474881,-73.98362464,2017,2,689
Kane St & Clinton St,40.6861758,-73.99645295,2017,2,411
Kent Ave & N 7 St,40.72036775,-73.96165073,2017,2,1490
Kent Ave & S 11 St,40.70764494,-73.96841526,2017,2,702
Kingston Ave & Herkimer St,40.67890679,-73.94142771,2017,2,158
Kiosk in a box Motivate,40.6466779,-74.01630342,2017,2,8
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2017,2,263
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2017,2,354
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2017,2,3221
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2017,2,452
Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2017,2,985
Lafayette Ave & St James Pl,40.68851534,-73.9647628,2017,2,559
Lafayette St & E 8 St,40.73020661,-73.99102628,2017,2,3237
Lafayette St & Jersey St,40.72430527,-73.99600983,2017,2,3224
Laight St & Hudson St,40.72185379,-74.00771779,2017,2,511
Lawrence St & Willoughby St,40.69236178,-73.98631746,2017,2,1228
Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,2017,2,523
Leonard St & Bayard St,40.71928,-73.94861,2017,2,4
Leonard St & Boerum St,40.70583339,-73.94644578,2017,2,144
Leonard St & Church St,40.717571,-74.005549,2017,2,1445
Leonard St & Maujer St,40.71036854,-73.94705951,2017,2,7
Lewis Ave & Decatur St,40.6814598,-73.934903,2017,2,113
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2017,2,196
Lewis Ave & Madison St,40.686312,-73.935775,2017,2,352
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2017,2,382
Lexington Ave & E 24 St,40.74025878,-73.98409214,2017,2,3397
Lexington Ave & E 24 St,40.74025878,-73.98409214,2017,3,1
Lexington Ave & E 29 St,40.74311555,-73.98215353,2017,2,2588
Lexington Ave & E 63 St,40.76440023,-73.96648977,2017,2,1309
Liberty St & Broadway,40.70905623,-74.01043382,2017,2,1929
Lispenard St & Broadway,40.71939226,-74.00247214,2017,2,1856
Little West St & 1 Pl,40.70569254,-74.01677685,2017,2,2082
Lorimer St & Broadway,40.70411791,-73.94818595,2017,2,146
MacDougal St & Prince St,40.72710258,-74.00297088,2017,2,3123
MacDougal St & Washington Sq,40.73226398,-73.99852205,2017,2,1937
Macon St & Nostrand Ave,40.68098339,-73.95004798,2017,2,688
Macon St & Nostrand Ave,40.68098339,-73.95004798,2017,3,1
Madison Ave & E 82 St,40.7781314,-73.96069399,2017,2,649
Madison Ave & E 99 St,40.78948542,-73.95242929,2017,2,395
Madison St & Clinton St,40.71269042,-73.98776323,2017,2,1062
Madison St & Clinton St,40.71269042,-73.98776323,2017,3,1
Madison St & Montgomery St,40.713126,-73.984844,2017,2,811
Maiden Ln & Pearl St,40.70706456,-74.00731853,2017,2,1171
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2017,2,239
Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2017,2,91
Market St & Cherry St,40.71076228,-73.99400398,2017,2,717
McGuinness Blvd & Eagle St,40.73555,-73.95284,2017,2,495
McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2017,2,171
Mercer St & Bleecker St,40.72706363,-73.99662137,2017,2,2608
Mercer St & Bleecker St,40.72706363,-73.99662137,2017,3,1
Mercer St & Spring St,40.72362738,-73.99949601,2017,2,1683
Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2017,2,769
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2017,2,1584
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2017,2,799
Milton St & Franklin St,40.72906,-73.95779,2017,2,1242
Monroe St & Bedford Ave,40.6851443,-73.95380904,2017,2,424
Monroe St & Classon Ave,40.6845683,-73.95881081,2017,2,187
Monroe St & Tompkins Ave,40.686203,-73.944694,2017,2,279
Montague St & Clinton St,40.69428114,-73.99230033,2017,2,299
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2017,2,554
Morris Canal,40.71241882,-74.03852552,2017,2,3
Mott St & Prince St,40.72317958,-73.99480012,2017,2,2474
Mott St & Prince St,40.72317958,-73.99480012,2017,3,1
Murray St & West St,40.7149787,-74.013012,2017,2,1553
Murray St & West St,40.7149787,-74.013012,2017,3,1
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2017,2,618
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2017,3,1
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2017,2,318
Myrtle Ave & St Edwards St,40.69327018,-73.97703874,2017,2,214
N 11 St & Wythe Ave,40.72153267,-73.95782357,2017,2,436
N 12 St & Bedford Ave,40.72079821,-73.95484712,2017,2,581
N 15 St & Wythe Ave,40.724055,-73.955736,2017,2,268
N 6 St & Bedford Ave,40.71745169,-73.95850939,2017,2,1761
N 8 St & Driggs Ave,40.71774592,-73.95600096,2017,2,1625
NYCBS Depot - FAR,40.751483,-73.996764,2017,2,10
NYCBS Depot - PIT,40.71690978,-73.98383796,2017,2,1
NYCBS Depot - PIT,40.71690978,-73.98383796,2017,3,2
NYCBS Depot - SSP,40.646768,-74.01651,2017,2,85
NYCBS Depot - SSP,40.646768,-74.01651,2017,3,2
NYCBS Depot - STY,40.729193,-73.976655,2017,2,23
NYCBS Depot - STY - Valet Scan,0,0,2017,2,2
NYCBS Depot BAL - DYR,40.75903008,-73.9938587,2017,2,15
Nassau Ave & Newell St,40.72481256,-73.94752622,2017,2,559
Nassau Ave & Newell St,40.72481256,-73.94752622,2017,3,2
Nassau Ave & Russell St,40.72557,-73.94434,2017,2,802
Nassau Ave & Russell St,40.72557,-73.94434,2017,3,1
Nassau St & Navy St,40.69839895,-73.98068914,2017,2,327
Newport Pkwy,40.7287448,-74.0321082,2017,2,1
Norfolk St & Broome St,40.7172274,-73.98802084,2017,2,1427
Norfolk St & Broome St,40.7172274,-73.98802084,2017,3,1
Norman Ave & Leonard St,40.7258483,-73.95064893,2017,2,414
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2017,2,152
Old Fulton St,40.70277159,-73.99383605,2017,2,1140
Old Slip & Front St,40.7037992,-74.00838676,2017,2,1034
Pacific St & Nevins St,40.6853761,-73.98302136,2017,2,357
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2017,2,98
Park Ave & St Edwards St,40.69608941,-73.97803415,2017,2,127
Pearl St & Anchorage Pl,40.70281858,-73.98765762,2017,2,790
Pearl St & Hanover Square,40.7047177,-74.00926027,2017,2,1242
Peck Slip & Front St,40.707873,-74.00167,2017,2,1648
Penn Station Valet,40.7512836,-73.99692446,2017,2,818
Penn Station Valet - Valet Scan,40.7512836,-73.9969245,2017,2,375
Perry St & Bleecker St,40.73535398,-74.00483091,2017,2,1452
Pershing Square North,40.751873,-73.977706,2017,2,8793
Pershing Square North,40.751873,-73.977706,2017,3,1
Pershing Square South,40.751581,-73.97791,2017,2,2324
Pier 40 - Hudson River Park,40.72771408,-74.01129574,2017,2,1925
Pike St & E Broadway,40.71406667,-73.99293911,2017,2,1385
Pike St & Monroe St,40.71173107,-73.99193043,2017,2,683
Pioneer St & Richards St,40.6777748,-74.0094613,2017,2,129
Pioneer St & Van Brunt St,40.679043,-74.011169,2017,2,283
Pitt St & Stanton St,40.71926081,-73.98178024,2017,2,399
Pitt St & Stanton St,40.71926081,-73.98178024,2017,3,1
Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2017,2,1067
President St & Henry St,40.6828003,-73.99990419,2017,2,339
Prospect Park West & 8 St,40.66514682,-73.97637606,2017,2,356
Prospect Pl & 6 Ave,40.6793307,-73.97519523,2017,2,398
Prospect Pl & 6 Ave,40.6793307,-73.97519523,2017,3,1
Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2017,2,151
Putnam Ave & Nostrand Ave,40.68402,-73.94977,2017,2,198
Putnam Ave & Throop Ave,40.6851532,-73.94111,2017,2,202
Queens Plaza North & Crescent St,40.75110165,-73.94073717,2017,2,928
Railroad Ave & Kay Ave,40.70531194,-73.97100056,2017,2,65
Reade St & Broadway,40.71450451,-74.00562789,2017,2,1165
Reade St & Broadway,40.71450451,-74.00562789,2017,3,1
Reed St & Van Brunt St,40.6747844,-74.01612847,2017,2,317
Richards St & Delavan St,40.6794327,-74.00785041,2017,2,94
Richardson St & N Henry St,40.71907891,-73.9422369,2017,2,454
Riverside Blvd & W 67 St,40.77750703,-73.98888588,2017,2,1373
Riverside Dr & W 104 St,40.8013434,-73.97114574,2017,2,438
Riverside Dr & W 72 St,40.78057799,-73.98562431,2017,2,963
Riverside Dr & W 72 St,40.78057799,-73.98562431,2017,3,1
Riverside Dr & W 78 St,40.78414472,-73.98362492,2017,2,552
Riverside Dr & W 82 St,40.78720869,-73.98128127,2017,2,801
Riverside Dr & W 89 St,40.79181172,-73.97860229,2017,2,291
Rivington St & Chrystie St,40.72110063,-73.9919254,2017,2,1604
Rivington St & Ridge St,40.71850211,-73.98329859,2017,2,1050
Roebling St & N 4 St,40.71469,-73.95739,2017,2,538
S 3 St & Bedford Ave,40.71260486,-73.96264403,2017,2,835
S 4 St & Rodney St,40.70934,-73.95608,2017,2,346
S 4 St & Wythe Ave,40.71285887,-73.96590294,2017,2,1170
S 5 Pl & S 4 St,40.710451,-73.960876,2017,2,1231
S Portland Ave & Hanson Pl,40.68539567,-73.97431458,2017,2,438
Sands St & Navy St,40.699773,-73.979927,2017,2,249
Schermerhorn St & Court St,40.69102926,-73.99183363,2017,2,653
Scholes St & Manhattan Ave,40.70870368,-73.9448625,2017,2,286
Sigourney St & Columbia St,40.67267243,-74.00879525,2017,2,145
Smith St & 3 St,40.6787242,-73.99599099,2017,2,286
Smith St & 9 St,40.6746957,-73.99785768,2017,2,321
South End Ave & Liberty St,40.711512,-74.015756,2017,2,3181
South St & Gouverneur Ln,40.70355377,-74.00670227,2017,2,1561
South St & Whitehall St,40.70122128,-74.01234218,2017,2,1161
Spruce St & Nassau St,40.71146364,-74.00552427,2017,2,1086
St James Pl & Oliver St,40.71307916,-73.99851193,2017,2,1158
St James Pl & Pearl St,40.71117416,-74.00016545,2017,2,652
St Marks Pl & 1 Ave,40.72779126,-73.98564945,2017,2,2513
St Marks Pl & 2 Ave,40.7284186,-73.98713956,2017,2,3042
Stagg St & Union Ave,40.70877084,-73.95095259,2017,2,453
Stagg St & Union Ave,40.70877084,-73.95095259,2017,3,1
Stanton St & Chrystie St,40.72229346,-73.99147535,2017,2,2171
Stanton St & Mangin St,40.71782143,-73.97628939,2017,2,759
State St & Smith St,40.68926942,-73.98912867,2017,2,747
Suffolk St & Stanton St,40.72066442,-73.98517977,2017,2,2680
Sullivan St & Washington Sq,40.73047747,-73.99906065,2017,2,2411
Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2017,2,104
Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2017,2,251
Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2017,3,1
Union Ave & Jackson St,40.7160751,-73.952029,2017,2,301
Union Ave & N 12 St,40.71924,-73.95242,2017,2,786
Union Ave & Wallabout St,40.70029511,-73.95032283,2017,2,133
Union St & 4 Ave,40.6772744,-73.98282002,2017,2,534
Union St & Nevins St,40.679098,-73.98765475,2017,2,309
University Pl & E 14 St,40.73492695,-73.99200509,2017,2,3869
University Pl & E 8 St,40.73143724,-73.99490342,2017,2,2558
Van Brunt St & Wolcott St,40.6773429,-74.01275056,2017,2,374
Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2017,2,1173
Verona Pl & Fulton St,40.68035608,-73.9476791,2017,2,202
Verona Pl & Fulton St,40.68035608,-73.9476791,2017,3,1
Vesey Pl & River Terrace,40.7153379,-74.01658354,2017,2,2864
W 100 St & Broadway,40.7973721,-73.97041192,2017,2,738
W 100 St & Manhattan Ave,40.795,-73.9645,2017,2,459
W 100 St & Manhattan Ave,40.795,-73.9645,2017,3,2
W 104 St & Amsterdam Ave,40.7989937,-73.96621738,2017,2,399
W 106 St & Amsterdam Ave,40.8008363,-73.96644925,2017,2,524
W 106 St & Central Park West,40.7981856,-73.9605909,2017,2,676
W 107 St & Columbus Ave,40.7997568,-73.96211287,2017,2,339
W 11 St & 6 Ave,40.73532427,-73.99800419,2017,2,1669
W 11 St & 6 Ave,40.73532427,-73.99800419,2017,3,1
W 13 St & 5 Ave,40.73543934,-73.99453948,2017,2,2557
W 13 St & 6 Ave,40.73649403,-73.99704374,2017,2,2996
W 13 St & Hudson St,40.73997354,-74.00513873,2017,2,2885
W 14 St & The High Line,40.74195138,-74.00803013,2017,2,1938
W 15 St & 7 Ave,40.73935542,-73.99931783,2017,2,3155
W 16 St & The High Line,40.74334935,-74.00681753,2017,2,2652
W 17 St & 8 Ave,40.74177603,-74.00149746,2017,2,2265
W 18 St & 6 Ave,40.73971301,-73.99456405,2017,2,3923
W 20 St & 11 Ave,40.746745,-74.007756,2017,2,4917
W 20 St & 7 Ave,40.74238787,-73.99726235,2017,2,2644
W 20 St & 7 Ave,40.74238787,-73.99726235,2017,3,1
W 20 St & 8 Ave,40.74345335,-74.00004031,2017,2,2194
W 21 St & 6 Ave,40.74173969,-73.99415556,2017,2,5806
W 21 St & 6 Ave,40.74173969,-73.99415556,2017,3,2
W 22 St & 10 Ave,40.74691959,-74.00451887,2017,2,127
W 22 St & 8 Ave,40.74475148,-73.99915362,2017,2,2619
W 22 St & 8 Ave,40.74475148,-73.99915362,2017,3,2
W 24 St & 7 Ave,40.74487634,-73.99529885,2017,2,3294
W 25 St & 6 Ave,40.74395411,-73.99144871,2017,2,3091
W 26 St & 10 Ave,40.74971775,-74.00295035,2017,2,2964
W 26 St & 8 Ave,40.74734825,-73.99723551,2017,2,3270
W 27 St & 10 Ave,40.75018156,-74.00218427,2017,2,2517
W 27 St & 10 Ave,40.75018156,-74.00218427,2017,3,1
W 27 St & 7 Ave,40.746647,-73.993915,2017,2,3406
W 31 St & 7 Ave,40.749156,-73.9916,2017,2,4327
W 31 St & 7 Ave,40.749156,-73.9916,2017,3,1
W 33 St & 7 Ave,40.75019995,-73.99093085,2017,2,4254
W 34 St & 11 Ave,40.75594159,-74.0021163,2017,2,1334
W 37 St & 10 Ave,40.75660359,-73.9979009,2017,2,1890
W 37 St & 10 Ave,40.75660359,-73.9979009,2017,3,1
W 37 St & 5 Ave,40.75038009,-73.98338988,2017,2,1870
W 38 St & 8 Ave,40.75466591,-73.99138152,2017,2,4311
W 39 St & 9 Ave,40.75645824,-73.99372222,2017,2,2829
W 4 St & 7 Ave S,40.73401143,-74.00293877,2017,2,2735
W 41 St & 8 Ave,40.75640548,-73.9900262,2017,2,4483
W 42 St & 8 Ave,40.7575699,-73.99098507,2017,2,2409
W 42 St & Dyer Ave,40.75898481,-73.99379969,2017,2,1836
W 43 St & 10 Ave,40.76009437,-73.99461843,2017,2,2322
W 43 St & 6 Ave,40.75527307,-73.98316936,2017,2,2123
W 44 St & 5 Ave,40.75500254,-73.98014437,2017,2,2467
W 45 St & 6 Ave,40.7568001,-73.98291153,2017,2,2197
W 45 St & 8 Ave,40.75929124,-73.98859651,2017,2,2522
W 45 St & 8 Ave,40.75929124,-73.98859651,2017,3,1
W 46 St & 11 Ave,40.76341379,-73.99667444,2017,2,1681
W 47 St & 10 Ave,40.76269882,-73.99301222,2017,2,1999
W 49 St & 8 Ave,40.76227205,-73.98788205,2017,2,2762
W 52 St & 11 Ave,40.76727216,-73.99392888,2017,2,1660
W 52 St & 5 Ave,40.75992262,-73.97648516,2017,2,5066
W 52 St & 6 Ave,40.76132983,-73.97982001,2017,2,1913
W 52 St & 9 Ave,40.76461837,-73.98789473,2017,2,1282
W 53 St & 10 Ave,40.76669671,-73.99061728,2017,2,1832
W 54 St & 9 Ave,40.76584941,-73.98690506,2017,2,1266
W 54 St & 9 Ave,40.76584941,-73.98690506,2017,3,1
W 56 St & 10 Ave,40.768254,-73.988639,2017,2,1619
W 59 St & 10 Ave,40.770513,-73.988038,2017,2,1117
W 63 St & Broadway,40.77163851,-73.98261428,2017,2,2103
W 64 St & West End Ave,40.77452835,-73.98753759,2017,2,1037
W 67 St & Broadway,40.77492513,-73.98266566,2017,2,1533
W 70 St & Amsterdam Ave,40.77748046,-73.98288594,2017,2,1482
W 74 St & Columbus Ave,40.7785669,-73.97754961,2017,2,792
W 76 St & Columbus Ave,40.78018397,-73.97728533,2017,2,1116
W 76 St & Columbus Ave,40.78018397,-73.97728533,2017,3,1
W 78 St & Broadway,40.78339981,-73.98093133,2017,2,839
W 82 St & Central Park West,40.78275,-73.97137,2017,2,798
W 84 St & Broadway,40.7867947,-73.977112,2017,2,898
W 84 St & Columbus Ave,40.78499979,-73.97283406,2017,2,1110
W 87 St  & Amsterdam Ave,40.78839,-73.9747,2017,2,824
W 88 St & West End Ave,40.79025417,-73.9771834,2017,2,445
W 89 St & Columbus Ave,40.7882213,-73.97041561,2017,2,650
W 90 St & Amsterdam Ave,40.79017948,-73.97288918,2017,2,515
W 92 St & Broadway,40.7921,-73.9739,2017,2,839
W 92 St & Broadway,40.7921,-73.9739,2017,3,1
W 95 St & Broadway,40.7937704,-73.971888,2017,2,879
W Broadway & Spring St,40.72490985,-74.00154702,2017,2,2472
Warren St & Church St,40.71473993,-74.00910627,2017,2,1217
Warren St & Court St,40.686371,-73.99383324,2017,2,424
Washington Ave & Greene Ave,40.68650065,-73.96563307,2017,2,373
Washington Ave & Park Ave,40.69610226,-73.96751037,2017,2,721
Washington Park,40.6917823,-73.9737299,2017,2,399
Washington Pl & 6 Ave,40.73224119,-74.00026394,2017,2,1567
Washington Pl & Broadway,40.72903917,-73.99404649,2017,2,2586
Water - Whitehall Plaza,40.70255065,-74.0127234,2017,2,890
Watts St & Greenwich St,40.72405549,-74.00965965,2017,2,1506
West Drive & Prospect Park West,40.66106337,-73.97945255,2017,2,863
West Drive & Prospect Park West,40.66106337,-73.97945255,2017,3,2
West End Ave & W 107 St,40.8021174,-73.96818053,2017,2,301
West End Ave & W 94 St,40.7941654,-73.974124,2017,2,604
West End Ave & W 94 St,40.7941654,-73.974124,2017,3,1
West St & Chambers St,40.71754834,-74.01322069,2017,2,4288
West Thames St,40.70834698,-74.01713445,2017,2,1512
William St & Pine St,40.70717936,-74.00887308,2017,2,895
Willoughby Ave & Hall St,40.69196035,-73.96536851,2017,2,800
Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2017,2,181
Willoughby Ave & Walworth St,40.69331716,-73.95381995,2017,2,263
Willoughby St & Fleet St,40.69196566,-73.9813018,2017,2,934
Wolcott St & Dwight St,40.6753274,-74.0100698,2017,2,123
Wyckoff St & 3 Ave,40.6827549,-73.98258555,2017,2,355
Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2017,2,1579
Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2017,3,1
York St & Jay St,40.7014851,-73.98656928,2017,2,1534
1 Ave & E 16 St,40.73221853,-73.98165557,2017,3,3514
1 Ave & E 16 St,40.73221853,-73.98165557,2017,4,1
1 Ave & E 18 St,40.73381219,-73.98054421,2017,3,2358
1 Ave & E 30 St,40.74144387,-73.97536082,2017,3,2447
1 Ave & E 44 St,40.75001986,-73.96905301,2017,3,1693
1 Ave & E 62 St,40.7612274,-73.96094022,2017,3,1633
1 Ave & E 68 St,40.76500525,-73.95818491,2017,3,2821
1 Ave & E 68 St,40.76500525,-73.95818491,2017,4,1
1 Ave & E 78 St,40.77140426,-73.9535166,2017,3,1834
1 Ave & E 94 St,40.7817212,-73.94594,2017,3,582
1 Pl & Clinton St,40.6809591,-73.99905709,2017,3,210
10 Hudson Yards,40.752957,-74.00264,2017,3,20
10 St & 5 Ave,40.6686273,-73.98700053,2017,3,213
10 St & 7 Ave,40.6662078,-73.98199886,2017,3,333
11 Ave & W 27 St,40.751396,-74.005226,2017,3,2193
11 Ave & W 41 St,40.76030096,-73.99884222,2017,3,2292
11 Ave & W 59 St,40.771522,-73.990541,2017,3,1852
12 Ave & W 40 St,40.76087502,-74.00277668,2017,3,2619
12 St & 4 Ave,40.668603,-73.9904394,2017,3,162
14 St & 5 Ave,40.666287,-73.98895053,2017,3,393
14 St & 7 Ave,40.663779,-73.98396846,2017,3,367
2 Ave  & E 104 St,40.7892105,-73.94370784,2017,3,307
2 Ave  & E 104 St,40.7892105,-73.94370784,2017,4,1
2 Ave & 9 St,40.6724811,-73.99331394,2017,3,167
2 Ave & E 31 St,40.74290902,-73.97706058,2017,3,2229
2 Ave & E 96 St,40.7839636,-73.9471673,2017,3,642
2 Ave & E 99 St,40.7862586,-73.94552579,2017,3,128
21 St & 43 Ave,40.75052534,-73.94594845,2017,3,126
21 St & Queens Plaza North,40.75325964,-73.94335788,2017,3,117
3 Ave & 14 St,40.6685455,-73.99333264,2017,3,218
3 Ave & E 100 St,40.7877214,-73.94728331,2017,3,117
3 Ave & E 62 St,40.76312584,-73.96526895,2017,3,784
