start_station_name,start_station_latitude,start_station_longitude,year,month,count
E 102 St & 1 Ave,40.7869946,-73.94164802,2016,10,1136
E 102 St & Park Ave,40.7904828,-73.95033068,2016,10,655
E 103 St & Lexington Ave,40.7903051,-73.94755757,2016,10,797
E 103 St & Lexington Ave,40.7903051,-73.94755757,2016,12,1
E 106 St & 1 Ave,40.7892529,-73.93956237,2016,10,433
E 106 St & Lexington Ave,40.791976,-73.945993,2016,10,289
E 106 St & Madison Ave,40.7934337,-73.94945003,2016,10,542
E 109 St & 3 Ave,40.79329668,-73.9432083,2016,10,779
E 11 St & 1 Ave,40.72953837,-73.98426726,2016,10,4697
E 11 St & 1 Ave,40.72953837,-73.98426726,2016,11,2
E 11 St & 2 Ave,40.73047309,-73.98672378,2016,10,5399
E 11 St & Broadway,40.73261787,-73.99158043,2016,10,4012
E 110 St & Madison Ave,40.7961535,-73.94782145,2016,10,1233
E 12 St & 3 Ave,40.73223272,-73.98889957,2016,10,6087
E 12 St & 3 Ave,40.73223272,-73.98889957,2016,11,1
E 13 St & Avenue A,40.72955361,-73.98057249,2016,10,4923
E 14 St & Avenue B,40.72938685,-73.97772429,2016,10,6274
E 15 St & 3 Ave,40.734232,-73.986923,2016,10,5602
E 16 St & 5 Ave,40.73726186,-73.99238967,2016,10,5966
E 16 St & Irving Pl,40.73524276,-73.98758561,2016,10,4591
E 16 St & Irving Pl,40.73524276,-73.98758561,2016,12,1
E 17 St & Broadway,40.73704984,-73.99009296,2016,10,10426
E 19 St & 3 Ave,40.73624527,-73.98473765,2016,10,3677
E 2 St & 2 Ave,40.72456343,-73.98944378,2016,10,2964
E 2 St & Avenue B,40.72217444,-73.98368779,2016,10,4455
E 2 St & Avenue C,40.7208736,-73.98085795,2016,10,2684
E 20 St & 2 Ave,40.73587678,-73.98205027,2016,10,6184
E 20 St & FDR Drive,40.73314259,-73.97573881,2016,10,3882
E 20 St & Park Ave,40.73827428,-73.98751968,2016,10,4925
E 20 St & Park Ave,40.73827428,-73.98751968,2016,11,1
E 24 St & Park Ave S,40.74096374,-73.98602213,2016,10,5390
E 24 St & Park Ave S,40.74096374,-73.98602213,2016,11,1
E 25 St & 1 Ave,40.7381765,-73.97738662,2016,10,6203
E 25 St & 2 Ave,40.73912601,-73.97973776,2016,10,6712
E 27 St & 1 Ave,40.739445,-73.976806,2016,10,3896
E 3 St & 1 Ave,40.72467721,-73.98783413,2016,10,4362
E 3 St & 1 Ave,40.72467721,-73.98783413,2016,11,1
E 30 St & Park Ave S,40.74444921,-73.98303529,2016,10,4634
E 31 St & 3 Ave,40.74394314,-73.97966069,2016,10,4895
E 32 St & Park Ave,40.7457121,-73.98194829,2016,10,6320
E 33 St & 2 Ave,40.744023,-73.976056,2016,10,6112
E 33 St & 5 Ave,40.74765947,-73.98490707,2016,10,4920
E 35 St & 3 Ave,40.746524,-73.977885,2016,10,2258
E 39 St & 2 Ave,40.74780373,-73.9734419,2016,10,5999
E 39 St & 3 Ave,40.7489006,-73.97604882,2016,10,4851
E 4 St & 2 Ave,40.7262807,-73.98978041,2016,10,1323
E 40 St & 5 Ave,40.75206231,-73.9816324,2016,10,5262
E 40 St & 5 Ave,40.75206231,-73.9816324,2016,11,2
E 41 St & Madison Ave,40.75216528,-73.97992194,2016,10,2734
E 43 St & 2 Ave,40.75022392,-73.97121414,2016,10,2321
E 45 St & 3 Ave,40.75255434,-73.97282625,2016,10,3217
E 47 St & 1 Ave,40.75206862,-73.96784384,2016,10,1861
E 47 St & 2 Ave,40.75323098,-73.97032517,2016,10,3238
E 47 St & 2 Ave,40.75323098,-73.97032517,2016,11,1
E 47 St & Park Ave,40.75510267,-73.97498696,2016,10,9165
E 47 St & Park Ave,40.75510267,-73.97498696,2016,11,1
E 48 St & 3 Ave,40.7546011,-73.97187886,2016,10,2855
E 48 St & 3 Ave,40.7546011,-73.97187886,2016,11,1
E 48 St & 5 Ave,40.75724568,-73.97805914,2016,10,4408
E 48 St & 5 Ave,40.75724568,-73.97805914,2016,11,1
E 5 St & Avenue C,40.72299208,-73.97995466,2016,10,2067
E 51 St & 1 Ave,40.75455731,-73.96592976,2016,10,2236
E 51 St & Lexington Ave,40.75714758,-73.97207836,2016,10,2781
E 52 St & 2 Ave,40.756014,-73.967416,2016,10,2949
E 53 St & Lexington Ave,40.75828065,-73.97069431,2016,10,4969
E 53 St & Madison Ave,40.7597108,-73.97402311,2016,10,2759
E 55 St & 2 Ave,40.75797322,-73.96603308,2016,10,3429
E 55 St & 3 Ave,40.75899656,-73.96865398,2016,10,2731
E 55 St & Lexington Ave,40.75968085,-73.97031366,2016,10,1785
E 56 St & Madison Ave,40.761628,-73.972924,2016,10,2588
E 58 St & 1 Ave,40.75892386,-73.96226227,2016,10,1751
E 58 St & 3 Ave,40.76095756,-73.96724467,2016,10,4296
E 59 St & Madison Ave,40.76350532,-73.97109243,2016,10,2215
E 6 St & Avenue B,40.72453734,-73.98185424,2016,10,4021
E 6 St & Avenue B,40.72453734,-73.98185424,2016,11,1
E 6 St & Avenue D,40.72228087,-73.97668709,2016,10,1685
E 6 St & Avenue D,40.72228087,-73.97668709,2016,11,1
E 60 St & York Ave,40.759107,-73.959223,2016,10,1087
E 61 St & Park Ave,40.76421007,-73.96910459,2016,10,2007
E 61 St & Park Ave,40.76421007,-73.96910459,2016,11,1
E 65 St & 2 Ave,40.76471852,-73.9622207,2016,10,857
E 66 St & Madison Ave,40.76800889,-73.96845281,2016,10,1082
E 67 St & Park Ave,40.7678008,-73.96592081,2016,10,1610
E 68 St & 3 Ave,40.7671284,-73.96224618,2016,10,1383
E 68 St & Madison Ave,40.7691572,-73.96703464,2016,10,924
E 7 St & Avenue A,40.72621788,-73.98379855,2016,10,5833
E 71 St & 2 Ave,40.76817547,-73.95910263,2016,10,1199
E 72 St & Park Ave,40.77118288,-73.96409422,2016,10,1865
E 72 St & York Ave,40.76663814,-73.95348296,2016,10,4152
E 74 St & 1 Ave,40.7689738,-73.95482273,2016,10,2183
E 75 St & 3 Ave,40.77112927,-73.95772297,2016,10,2296
E 76 St & Park Ave,40.773763,-73.96222088,2016,10,1732
E 77 St & 3 Ave,40.77314236,-73.95856158,2016,10,117
E 78 St & 2 Ave,40.7727966,-73.95577801,2016,10,1232
E 80 St & 2 Ave,40.7739139,-73.95439535,2016,10,1679
E 81 St & 3 Ave,40.77573034,-73.9567526,2016,10,1938
E 81 St & Park Ave,40.77677702,-73.9590097,2016,10,992
E 81 St & York Ave,40.7728384,-73.94989233,2016,10,2000
E 84 St & 1 Ave,40.77565541,-73.95068615,2016,10,1892
E 84 St & Park Ave,40.77862688,-73.95772073,2016,10,2170
E 85 St & 3 Ave,40.77801203,-73.95407149,2016,10,4199
E 85 St & 3 Ave,40.77801203,-73.95407149,2016,11,1
E 85 St & York Ave,40.77536905,-73.94803392,2016,10,1974
E 88 St & 1 Ave,40.778301,-73.9488134,2016,10,1607
E 88 St & Park Ave,40.7814107,-73.95595908,2016,10,1198
E 89 St & 3 Ave,40.7806284,-73.9521667,2016,10,1774
E 89 St & York Ave,40.7779453,-73.946041,2016,10,1381
E 9 St & Avenue C,40.72521311,-73.97768752,2016,10,3470
E 91 St & 2 Ave,40.7811223,-73.94965589,2016,10,1973
E 91 St & Park Ave,40.7835016,-73.955327,2016,10,1376
E 95 St & 3 Ave,40.7849032,-73.950503,2016,10,1191
E 97 St & 3 Ave,40.7859201,-73.94860294,2016,10,539
E 97 St & Madison Ave,40.787801,-73.953559,2016,10,1862
East End Ave & E 86 St,40.77518615,-73.94446054,2016,10,997
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2016,10,943
FDR Drive & E 35 St,40.744219,-73.97121214,2016,10,3230
Forsyth St & Broome St,40.71893904,-73.99266288,2016,10,4787
Forsyth St & Canal St,40.7158155,-73.99422366,2016,10,3482
Franklin Ave & Myrtle Ave,40.694528,-73.958089,2016,10,545
Franklin St & Dupont St,40.73564,-73.95866,2016,10,869
Franklin St & W Broadway,40.71911552,-74.00666661,2016,10,2817
Front St & Gold St,40.70224,-73.982578,2016,10,935
Front St & Maiden Ln,40.70530954,-74.00612572,2016,10,2215
Front St & Washington St,40.70255088,-73.98940236,2016,10,2466
Frost St & Meeker St,40.71764,-73.94882,2016,10,576
Fulton St & Broadway,40.711066,-74.009447,2016,10,3304
Fulton St & Clermont Ave,40.68415748,-73.96922273,2016,10,815
Fulton St & Grand Ave,40.68223166,-73.9614583,2016,10,866
Fulton St & Rockwell Pl,40.688226,-73.979382,2016,10,1045
Fulton St & Utica Ave,40.6794268,-73.9298911,2016,10,435
Fulton St & Washington Ave,40.683048,-73.964915,2016,10,1487
Fulton St & William St,40.70955958,-74.00653609,2016,10,2609
Garfield Pl & 8 Ave,40.6711978,-73.97484126,2016,10,854
Graham Ave & Conselyea St,40.715143,-73.944507,2016,10,1675
Graham Ave & Conselyea St,40.715143,-73.944507,2016,11,1
Graham Ave & Grand St,40.711863,-73.944024,2016,10,663
Graham Ave & Herbert St,40.71929301,-73.94500379,2016,10,475
Graham Ave & Withers St,40.7169811,-73.94485918,2016,10,597
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2016,10,6182
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2016,10,2037
Grand St & Elizabeth St,40.718822,-73.99596,2016,10,5911
Grand St & Greene St,40.72165481,-74.00234737,2016,10,3281
Grand St & Havemeyer St,40.71286844,-73.95698119,2016,10,1453
Great Jones St,40.72743423,-73.99379025,2016,10,7441
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2016,10,427
Greene Ave & Throop Ave,40.6894932,-73.942061,2016,10,371
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2016,10,1495
Greenwich Ave & 8 Ave,40.73901691,-74.00263761,2016,10,8201
Greenwich Ave & 8 Ave,40.73901691,-74.00263761,2016,11,1
Greenwich Ave & Charles St,40.735238,-74.000271,2016,10,4770
Greenwich Ave & Charles St,40.735238,-74.000271,2016,11,3
Greenwich St & Hubert St,40.721319,-74.010065,2016,10,3530
Greenwich St & Hubert St,40.721319,-74.010065,2016,11,1
Greenwich St & W Houston St,40.728846,-74.008591,2016,10,5182
Greenwich St & Warren St,40.71542197,-74.01121978,2016,10,4840
Halsey St & Tompkins Ave,40.6823687,-73.944118,2016,10,466
Halsey St & Tompkins Ave,40.6823687,-73.944118,2016,11,1
Hancock St & Bedford Ave,40.68216564,-73.95399026,2016,10,473
Hanson Pl & Ashland Pl,40.68506807,-73.9779076,2016,10,3297
Harrison St & Hudson St,40.71870987,-74.0090009,2016,10,2063
Henry St & Atlantic Ave,40.69089272,-73.99612349,2016,10,1676
Henry St & Bay St,40.6725058,-74.00494695,2016,10,184
Henry St & Degraw St,40.6847514,-73.99917254,2016,10,1402
Henry St & Grand St,40.714215,-73.981346,2016,10,2652
Henry St & Poplar St,40.700469,-73.991454,2016,10,756
Henry St & W 9 St,40.6763744,-74.00324957,2016,10,188
Hicks St & Montague St,40.69512845,-73.99595065,2016,10,1724
Hope St & Union Ave,40.71167351,-73.95141312,2016,10,1208
Howard St & Centre St,40.71910537,-73.99973337,2016,10,4117
Hoyt St & Warren St,40.6843549,-73.98901629,2016,10,362
Hudson St & Reade St,40.71625008,-74.0091059,2016,10,2606
Humboldt St & Varet St,40.7031724,-73.940636,2016,10,637
Huron St & Franklin St,40.73266,-73.95826,2016,10,1362
Huron St & Franklin St,40.73266,-73.95826,2016,11,1
India St & East River,40.73165141,-73.96161892,2016,10,363
India St & Manhattan Ave,40.73232194,-73.9550858,2016,10,1293
Jackson Ave & 46 Rd,40.74524768,-73.94733276,2016,10,542
Jay St & Tech Pl,40.695065,-73.987167,2016,10,1978
John St & William St,40.70862144,-74.00722156,2016,10,1994
Johnson St & Gold St,40.69474881,-73.98362464,2016,10,1331
Kane St & Clinton St,40.6861758,-73.99645295,2016,10,874
Kane St & Clinton St,40.6861758,-73.99645295,2016,11,1
Kent Ave & N 7 St,40.72036775,-73.96165073,2016,10,3413
Kent Ave & S 11 St,40.70764494,-73.96841526,2016,10,1596
Kingston Ave & Herkimer St,40.67890679,-73.94142771,2016,10,279
Kiosk in a box Motivate,40.6466779,-74.01630342,2016,10,27
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2016,10,367
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2016,10,569
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2016,10,6124
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2016,11,4
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2016,10,985
Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2016,10,1536
Lafayette Ave & St James Pl,40.68851534,-73.9647628,2016,10,1306
Lafayette St & Jersey St,40.72430527,-73.99600983,2016,10,5993
Laight St & Hudson St,40.72185379,-74.00771779,2016,10,1411
Lawrence St & Willoughby St,40.69236178,-73.98631746,2016,10,2626
Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,2016,10,1077
Leonard St & Bayard St,40.71928,-73.94861,2016,10,541
Leonard St & Boerum St,40.70583339,-73.94644578,2016,10,417
Leonard St & Church St,40.717571,-74.005549,2016,10,2990
Leonard St & Church St,40.717571,-74.005549,2016,11,1
Leonard St & Grand St,40.71103537,-73.94714303,2016,10,896
Leonard St & Manhattan Ave,40.7215224,-73.94898266,2016,10,451
Leonard St & Meeker Ave,40.7173184,-73.94820213,2016,10,251
Lewis Ave & Decatur St,40.6814598,-73.934903,2016,10,259
Lewis Ave & Decatur St,40.6814598,-73.934903,2016,11,1
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2016,10,417
Lewis Ave & Madison St,40.686312,-73.935775,2016,10,816
Lewis Ave & Madison St,40.686312,-73.935775,2016,11,1
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2016,10,686
Lexington Ave & E 24 St,40.74025878,-73.98409214,2016,10,4296
Lexington Ave & E 29 St,40.74311555,-73.98215353,2016,10,5446
Lexington Ave & E 63 St,40.76440023,-73.96648977,2016,10,2956
Liberty St & Broadway,40.70905623,-74.01043382,2016,10,4204
Lispenard St & Broadway,40.71939226,-74.00247214,2016,10,3333
Little West St & 1 Pl,40.70569254,-74.01677685,2016,10,4849
Lorimer St & Broadway,40.70411791,-73.94818595,2016,10,351
MacDougal St & Prince St,40.72710258,-74.00297088,2016,10,6695
MacDougal St & Washington Sq,40.73226398,-73.99852205,2016,10,3724
MacDougal St & Washington Sq,40.73226398,-73.99852205,2016,11,2
Macon St & Nostrand Ave,40.68098339,-73.95004798,2016,10,1305
Madison Ave & E 82 St,40.7781314,-73.96069399,2016,10,1437
Madison Ave & E 99 St,40.78948542,-73.95242929,2016,10,1085
Madison St & Clinton St,40.71269042,-73.98776323,2016,10,1695
Madison St & Montgomery St,40.713126,-73.984844,2016,10,1396
Maiden Ln & Pearl St,40.70706456,-74.00731853,2016,10,2274
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2016,10,381
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2016,11,1
Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2016,10,282
Market St & Cherry St,40.71076228,-73.99400398,2016,10,1558
McGuinness Blvd & Eagle St,40.73555,-73.95284,2016,10,1064
McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2016,10,360
Mercer St & Bleecker St,40.72706363,-73.99662137,2016,10,5023
Mercer St & Spring St,40.72362738,-73.99949601,2016,10,3197
Mercer St & Spring St,40.72362738,-73.99949601,2016,11,1
Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2016,10,1443
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2016,10,3316
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2016,11,2
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2016,10,1485
Milton St & Franklin St,40.72906,-73.95779,2016,10,2309
Monroe St & Bedford Ave,40.6851443,-73.95380904,2016,10,725
Monroe St & Classon Ave,40.6845683,-73.95881081,2016,10,549
Monroe St & Tompkins Ave,40.686203,-73.944694,2016,10,498
Montague St & Clinton St,40.69428114,-73.99230033,2016,10,1969
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2016,10,1347
Mott St & Prince St,40.72317958,-73.99480012,2016,10,5216
Murray St & West St,40.7149787,-74.013012,2016,10,2752
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2016,10,1151
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2016,10,520
Myrtle Ave & St Edwards St,40.69327018,-73.97703874,2016,10,481
N 11 St & Wythe Ave,40.72153267,-73.95782357,2016,10,1025
N 12 St & Bedford Ave,40.72079821,-73.95484712,2016,10,1016
N 15 St & Wythe Ave,40.724055,-73.955736,2016,10,459
N 6 St & Bedford Ave,40.71745169,-73.95850939,2016,10,3330
N 8 St & Driggs Ave,40.71774592,-73.95600096,2016,10,3071
N 8 St & Driggs Ave,40.71774592,-73.95600096,2016,11,1
NYCBS Depot - FAR,40.751483,-73.996764,2016,10,1
NYCBS Depot - PIT,40.71690978,-73.98383796,2016,10,6
NYCBS Depot - SSP,40.646768,-74.01651,2016,10,144
NYCBS Depot - STY,40.729193,-73.976655,2016,10,29
NYCBS Depot - STY,40.729193,-73.976655,2016,11,1
Nassau Ave & Newell St,40.72481256,-73.94752622,2016,10,1069
Nassau Ave & Russell St,40.72557,-73.94434,2016,10,1538
Nassau St & Navy St,40.69839895,-73.98068914,2016,10,740
Norfolk St & Broome St,40.7172274,-73.98802084,2016,10,2498
Norman Ave & Leonard St,40.7258483,-73.95064893,2016,10,893
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2016,10,368
Old Fulton St,40.70277159,-73.99383605,2016,10,2759
Old Slip & Front St,40.7037992,-74.00838676,2016,10,1506
Pacific St & Nevins St,40.6853761,-73.98302136,2016,10,616
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2016,10,250
Park Ave & St Edwards St,40.69608941,-73.97803415,2016,10,276
Pearl St & Anchorage Pl,40.70281858,-73.98765762,2016,10,1433
Pearl St & Anchorage Pl,40.70281858,-73.98765762,2016,11,1
Pearl St & Hanover Square,40.7047177,-74.00926027,2016,10,2275
Peck Slip & Front St,40.707873,-74.00167,2016,10,3537
Penn Station Valet,40.7512836,-73.99692446,2016,10,5688
Perry St & Bleecker St,40.73535398,-74.00483091,2016,10,2939
Perry St & Bleecker St,40.73535398,-74.00483091,2016,11,1
Pershing Square North,40.751873,-73.977706,2016,10,15935
Pershing Square North,40.751873,-73.977706,2016,11,1
Pershing Square South,40.751581,-73.97791,2016,10,6170
Pier 40 - Hudson River Park,40.72771408,-74.01129574,2016,10,4485
Pike St & E Broadway,40.71406667,-73.99293911,2016,10,2407
Pike St & Monroe St,40.71173107,-73.99193043,2016,10,1461
Pioneer St & Richards St,40.6777748,-74.0094613,2016,10,113
Pioneer St & Van Brunt St,40.679043,-74.011169,2016,10,458
Pitt St & Stanton St,40.71926081,-73.98178024,2016,10,721
Pitt St & Stanton St,40.71926081,-73.98178024,2016,11,1
Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2016,10,1596
President St & Henry St,40.6828003,-73.99990419,2016,10,765
Prospect Park West & 8 St,40.66514682,-73.97637606,2016,10,846
Prospect Pl & 6 Ave,40.6793307,-73.97519523,2016,10,827
Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2016,10,266
Putnam Ave & Nostrand Ave,40.68402,-73.94977,2016,10,306
Putnam Ave & Throop Ave,40.6851532,-73.94111,2016,10,461
Queens Plaza North & Crescent St,40.75110165,-73.94073717,2016,10,1883
Queens Plaza North & Crescent St,40.75110165,-73.94073717,2016,11,1
Railroad Ave & Kay Ave,40.70531194,-73.97100056,2016,10,88
Reade St & Broadway,40.71450451,-74.00562789,2016,10,2329
Reed St & Van Brunt St,40.6747844,-74.01612847,2016,10,722
Richards St & Delavan St,40.6794327,-74.00785041,2016,10,118
Richardson St & N Henry St,40.71907891,-73.9422369,2016,10,731
Riverside Blvd & W 67 St,40.77750703,-73.98888588,2016,10,2790
Riverside Dr & W 104 St,40.8013434,-73.97114574,2016,10,1342
Riverside Dr & W 72 St,40.78057799,-73.98562431,2016,10,2309
Riverside Dr & W 72 St,40.78057799,-73.98562431,2016,11,1
Riverside Dr & W 78 St,40.78414472,-73.98362492,2016,10,1583
Riverside Dr & W 82 St,40.78720869,-73.98128127,2016,10,1862
Rivington St & Chrystie St,40.72110063,-73.9919254,2016,10,2930
Rivington St & Chrystie St,40.72110063,-73.9919254,2016,11,1
Rivington St & Ridge St,40.71850211,-73.98329859,2016,10,2137
Roebling St & N 4 St,40.71469,-73.95739,2016,10,1160
S 3 St & Bedford Ave,40.71260486,-73.96264403,2016,10,1620
S 4 St & Rodney St,40.70934,-73.95608,2016,10,784
S 4 St & Wythe Ave,40.71285887,-73.96590294,2016,10,2438
S 5 Pl & S 4 St,40.710451,-73.960876,2016,10,3348
S 5 Pl & S 4 St,40.710451,-73.960876,2016,12,1
S Portland Ave & Hanson Pl,40.68539567,-73.97431458,2016,10,959
SSP Tech Workshop,40.646678,-74.016263,2016,10,3
Sands St & Navy St,40.699773,-73.979927,2016,10,425
Schermerhorn St & Court St,40.69102926,-73.99183363,2016,10,1880
Scholes St & Manhattan Ave,40.70870368,-73.9448625,2016,10,650
Smith St & 3 St,40.6787242,-73.99599099,2016,10,580
Smith St & 9 St,40.6746957,-73.99785768,2016,10,720
Soissons Landing,40.69231661,-74.01486576,2016,10,8
South End Ave & Liberty St,40.711512,-74.015756,2016,10,7121
South St & Gouverneur Ln,40.70355377,-74.00670227,2016,10,3042
South St & Whitehall St,40.70122128,-74.01234218,2016,10,2371
Spruce St & Nassau St,40.71146364,-74.00552427,2016,10,2607
St James Pl & Oliver St,40.71307916,-73.99851193,2016,10,1997
St James Pl & Pearl St,40.71117416,-74.00016545,2016,10,1077
St Marks Pl & 1 Ave,40.72779126,-73.98564945,2016,10,4028
St Marks Pl & 1 Ave,40.72779126,-73.98564945,2016,11,1
St Marks Pl & 2 Ave,40.7284186,-73.98713956,2016,10,5346
Stagg St & Union Ave,40.70877084,-73.95095259,2016,10,970
Stanton St & Chrystie St,40.72229346,-73.99147535,2016,10,4124
Stanton St & Mangin St,40.71782143,-73.97628939,2016,10,1817
State St & Smith St,40.68926942,-73.98912867,2016,10,1396
Suffolk St & Stanton St,40.72066442,-73.98517977,2016,10,4617
Sullivan St & Washington Sq,40.73047747,-73.99906065,2016,10,4585
Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2016,10,246
Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2016,10,513
Union Ave & Jackson St,40.7160751,-73.952029,2016,10,695
Union Ave & N 12 St,40.71924,-73.95242,2016,10,1344
Union Ave & Wallabout St,40.70029511,-73.95032283,2016,10,341
Union St & 4 Ave,40.6772744,-73.98282002,2016,10,1194
Union St & Nevins St,40.679098,-73.98765475,2016,10,492
University Pl & E 14 St,40.73492695,-73.99200509,2016,10,6530
University Pl & E 14 St,40.73492695,-73.99200509,2016,11,2
University Pl & E 8 St,40.73143724,-73.99490342,2016,10,5131
Van Brunt St & Wolcott St,40.6773429,-74.01275056,2016,10,626
Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2016,10,2220
Verona Pl & Fulton St,40.68035608,-73.9476791,2016,10,381
Vesey Pl & River Terrace,40.7153379,-74.01658354,2016,10,6168
Vesey Pl & River Terrace,40.7153379,-74.01658354,2016,11,2
W 100 St & Broadway,40.7973721,-73.97041192,2016,10,1798
W 100 St & Manhattan Ave,40.795,-73.9645,2016,10,1015
W 104 St & Amsterdam Ave,40.7989937,-73.96621738,2016,10,857
W 106 St & Amsterdam Ave,40.8008363,-73.96644925,2016,10,1493
W 106 St & Central Park West,40.7981856,-73.9605909,2016,10,1730
W 107 St & Columbus Ave,40.7997568,-73.96211287,2016,10,856
